Bank_Code,Bank_Name,Branch_Code,Branch_Name,Branch_Address,City,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",631,באר שבע,העצמאות 40 ,באר שבע,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",160,נווה זאב,שד' יוהנה ז'בוטינסקי 36 ,באר שבע,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",672,מצפה רמון,שד' בן גוריון 1 ,מצפה רמון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",671,ירוחם,בורנשטיין צבי 915 ,ירוחם,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",767,בי אונליין,הצבר 5 ,אזור,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",877,פועלים בטלפון,המצודה 10 ,אזור,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",755,יזרעאליה,חניתה 40 ,חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",791,המפרץ,חלוצי התעשיה 3 ,חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",716,נהריה,שד' הגעתון 37 ,נהרייה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",717,בית שאן,ירושלים הבירה 13 ,בית שאן,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",625,זכרון יעקב,המייסדים 49 ,זכרון יעקב,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",617,יהוד,ויצמן 9 ,יהוד-מונוסון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",746,הקריון,דרך עכו 192 ,קריית ביאליק,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",743,שרת,משה שרת 6 ,קריית ים,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",626,הוד השרון,דרך רמתיים 69 ,הוד השרון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",621,בנימינה,המייסדים 8 ,בנימינה-גבעת עדה*,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",680,כפר שמריהו,החורש 2 ,כפר שמריהו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",532,שאול המלך,דניאל פריש 3 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",778,אביבים,ברודצקי 43 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",754,פנקס,פנקס 32 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",170,הסניף הראשי,רוטשילד 50 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",611,יפו,שד' ירושלים 16 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",602,הצפון,דיזנגוף 205 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",603,יד אליהו,לה גוורדיה 58 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",604,קרית שלום,שד' ישראל גורי 34 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",607,שכונת התקוה,דרך ההגנה 63 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",445,"מת""ב בית דגן",מנחם בגין 5 ,בית דגן,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",531,האגף לניירות ערך ונכסים פיננסיים,יהודה הלוי 62 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",595,הלוואות עובדים,הנגב 11 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",60,אגף משכן,הנגב 11 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",509,קופות גמל,הנגב 11 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",579,חברות בנות,הנגב 11 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",580,פקדונות מיוחדים,הנגב 11 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",159,מרכז שירות עסקי חולון 159,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",391,מרכז שירות עסקי חולון 391,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",399,מרכז שירות עסקי חולון 399,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",412,מרכז שירות עסקי חולון 412,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",434,פועלים INVEST באר שבע,העצמאות 40 ,באר שבע,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",450,מרכז עסקים תל אביב,דרך מנחם בגין 52 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",515,בנקאות פלטינום,שד' רוטשילד 46 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",794,מרכז תפעולי ארצי לסחר חוץ,המסגר 40 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",795,האגף לניירות ערך ונכסים פיננסיים,יהודה הלוי 62 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",797,ניירות ערך-תפעול,יהודה הלוי 62 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",799,הנהלה ראשית,שד' רוטשילד 50 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",282,קרנות נאמנות,יהודה הלוי 62 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",453,מרכז עסקים המרכז,"אבא הלל, קומה 14 12 ",רמת גן,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",139,פועלים INVEST רמת גן,ז'בוטינסקי 33 ,רמת גן,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",981,שלוחת רמת אפעל,שד' אורנים 10 ,רמת גן,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",407,business רעננה,התדהר 16 ,רעננה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",300,BUSINESS בת ים ,ניסנבאום 37 ,בת ים,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",455,מרכז עסקים השרון,המנופים  15 ,הרצלייה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",150,פועלים INVEST הרצליה,שד' חן 4 ,הרצלייה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",358,מרכז עסקים הרצליה,המנופים  15 ,הרצלייה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",115,פועלים INVEST חדרה,הרברט סמואל 85 ,חדרה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",524,שלוחת אזור,ההסתדרות 11 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",765,מרכז שירות עסקי חולון 765,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",175,מרכז שירות עסקי חולון 175,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",176,מרכז שירות עסקי חולון 176,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",177,מרכז שירות עסקי חולון 177,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",586,מרכז שירות עסקי חולון 586,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",600,מרכז שירות עסקי חולון 600,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",61,מרכז שירות חולון 61,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",63,מרכז שירות חולון 63,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",110,מרכז שירות עסקי חולון 110,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",436,מרכז שירות עסקי חולון 436,הרוקמים 26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",643,BUSINESS חולון ,הרוקמים  26 ,חולון,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",167,מרכז שירות נתניה 167,הצורן 4 ,נתניה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",394,מרכז שירות נתניה 394,הצורן 4 ,נתניה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",432,פועלים INVEST נתניה,ככר העצמאות 11 ,נתניה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",562,מרכז שירות נתניה 562,הצורן 4 ,נתניה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",983,שלוחת אבן יהודה,המייסדים 62 ,אבן יהודה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",62,פועלים INVEST אשדוד,שבי ציון 9 ,אשדוד,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",454,מרכז עסקים אשדוד,האורגים 11 ,אשדוד,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",457,מרכז עסקים ירושלים,"הגן הטכנולוגי, בניין 2, קומה 10 2 ",ירושלים,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",406,פועלים INVEST ירושלים,המלך ג'ורג' 16 ,ירושלים,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",986,שלוחת מזכרת בתיה,שד' אליהו 5 ,מזכרת בתיה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",736,פועלים BUSINESS חיפה,"פלי""ם 2 ",חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",456,מרכז עסקים חיפה,"פלימן משה, מרכז קסטרא 8 ",חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",144,פועלים INVEST חיפה,הנביאים 18 ,חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",987,שלוחת כרמלים,שונית 12 ,חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",988,שלוחת יזרעאליה,חניתה 40 ,חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",267,פועלים INVEST קריות,"שד' אח""י אילת 24 ",חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",359,מרכז עסקים המפרץ,שד' ההסתדרות 271 ,חיפה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",772,  Business בגין תלא אביב ,דרך מנחם בגין 23 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",780,פועלים Business יצחק שדה,יגאל אלון 65 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",184,מרכז מזומנים,שדרות רוטשילד 50 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",194,מרכז עסקים איילון,יגאל אלון 98 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",242,פועלים INVEST תל אביב,אחימאיר 33 ,תל אביב -יפו,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",41,פועלים INVEST עפולה,שד' יצחק רבין 20 ,עפולה,,,,,,,,,,,,,,,,
12,"בנק הפועלים בע""מ",458,מרכז עסקים צפון,הפרסה 1 ,עפולה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",134,"נתב""ג","לוד נתב""ג 1 טרמינל 1 לוד","אזור רמלה של""ש",,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",245,עפולה,יהשוע חנקין 14 קניון העמקים,עפולה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",119,פתח תקווה,רבין 1 מגדלי גלובל טאוארס,פתח תקווה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",136,ראשון לציון,ישראל גלילי 3 קרית הלאום,ראשון לציון,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",430,לב ראשון,הרצל 52 ,ראשון לציון,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",116,מודיעין,דם המכבים 28 מרכז המער,מודיעין-מכבים-רעות*,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",137,אסף הרופא,"ביה""ח אסף הרופא 1 מרכז מסחרי אסף סנטר",באר יעקב,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",280,כרמיאל,מעלה כמון 5 קניון חוצות כרמיאל,כרמיאל,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",142,נוף הגליל,הגלבוע 1 מתחם מול ההרים,נוף הגליל                ,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",281,אילת,"הערבה 7 קניון שבעת הכוכבים, אילת",אילת,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",461,בית שמש,יגאל אלון 3 קניון ביג פאשן,בית שמש,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",236,גלילות,"צומת גלילות 1 בניין רב מכר, סינמה סיטי",רמת השרון,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",278,סניף רחובות,הלל וחנן אופנהיימר 2 מרכז מסחרי,רחובות,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",118,כפר סבא,ברל כצנלסון 2 קניון ערים,כפר סבא,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",125,אשקלון,שד' בן גוריון 13 ,אשקלון,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",133,נתניה,הרצל 60 קניון השרון,נתניה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",114,אשדוד,הבנים 1 מרכז מסחרי,אשדוד,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",121,קדם,שד' משה דיין 166 שכונת פסגת זאב,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",123,בית יהב,ירמיהו 80 ,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",129,כנפי נשרים,כנפי נשרים 62 ,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",120,ראשי ירושלים,הלל 14 ,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",488,משכנות האומה,שד' יצחק רבין 10 סינימה סיטי,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",497,פסגת זאב,שד' משה דיין 166 שכונת פסגת זאב,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",233,"רמב""ם","רח' העליה השנייה 8 בית החולים רמב""ם",חיפה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",140,חיפה,נתנזון 22 ,חיפה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",311,כרמל,שד' מוריה 44 ,חיפה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",193,מעלה אדומים,דרך קדם 5 קניון אדומים,מעלה אדומים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",141,נהרייה,הרצל 64 מרכז הגעתון,נהרייה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",279,קריית ביאליק,משה גושן 18 ,קריית ביאליק,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",130,רוטשילד,שארית ישראל 35 ,תל אביב -יפו,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",131,הקריה  תל אביב,הארבעה 19 ,תל אביב -יפו,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",132,תל השומר,"ביה""ח שיבא 9 ביתן 9 ביהח תל השומר",רמת גן,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",401,רמת גן,דרך בן גוריון 10 ,רמת גן,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",171,בת ים,בלפור 72 ,בת ים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",138,חדרה,הנשיא  ויצמן 21 ,חדרה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",284,חולון,צבי תדמור 12 מתחם נתנאל בשדרה,חולון,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",246,סניף טבריה,יהודה הלוי 4 מתחם בזלת,טבריה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",124,באר שבע,"שדרות שז""ר 33 ",באר שבע,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",117,מרכז הנגב,דרך מצדה 6 מרכז הנגב,באר שבע,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",205,דימונה,קניון פרץ סנטר 1 קניון פרץ סנטר,דימונה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",202,דלית אל כרמל,קניון עלי מול 0 קניון עלי מול כביש עוקף דליה,דאלית אל-כרמל,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",150,באר יעקב,מאיר דיזינגוף 1 ,באר יעקב,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",128,קריית גת,"כיכר פ""ז 3 קניון לב העיר",קריית גת,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",206,ראש העין,שייקה אופיר 3 מתחם שפיר סנטר,ראש העין,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",825,מגדל העמק,שאול עמור 77 מתחם פרץ סנטר,מגדל העמק,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",725,יקנעם עילית,התמר 2 קניון G,יקנעם עילית,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",203,נתיבות,בעלי המלאכה 0 צים סנטר,נתיבות,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",204,תלפיות,יד חרוצים 19 ,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",201,שלוחה בהדסה,ת. דואר 12000 קרית הדסה 0 בית חולים הדסה עין כרם,ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",7,מלחה ירושלים,"אגודת הספורט בית""ר 1 קניון עזריאלי מלחה ירושלים",ירושלים,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",824,שדרות,אבני החושן 4 דרך מנחם בגין,שדרות,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",144,אוניברסיטת חיפה,אבא חושי 199 אוניברסיטת חיפה,חיפה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",195,איכלוב,"ויצמן 14 ביה""ח איכילוב",תל אביב -יפו,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",115,"קריית הממשלה ת""א - מגדל היובל",מנחם בגין 125 מגדל היובל,תל אביב -יפו,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",44,הלל יפה חדרה,דרך השלום 1 בית החולים הלל יפה,חדרה,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",135,סניפון וולפסון- חולון,הלוחמים 62 בית חולים וולפסון,חולון,,,,,,,,,,,,,,,,
4,"בנק יהב לעובדי המדינה בע""מ",207,קרית אתא,העצמאות 37 קניון כפיר,קריית אתא,,,,,,,,,,,,,,,,
